Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
1106.0,2323.0,"B6_-1_2_1_Stitched[GFP 469,525]_018.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_018.tif",178
1151.0,2491.0,"B6_-1_2_1_Stitched[GFP 469,525]_019.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_019.tif",179
1226.0,2707.0,"B6_-1_2_1_Stitched[GFP 469,525]_020.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_020.tif",180
1281.0,3108.0,"B6_-1_2_1_Stitched[GFP 469,525]_021.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_021.tif",181
1245.0,3171.0,"B6_-1_2_1_Stitched[GFP 469,525]_022.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_022.tif",182
1296.0,3321.0,"B6_-1_2_1_Stitched[GFP 469,525]_023.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_023.tif",183
1245.0,3524.0,"B6_-1_2_1_Stitched[GFP 469,525]_024.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_024.tif",184
1217.0,3647.0,"B6_-1_2_1_Stitched[GFP 469,525]_025.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_025.tif",185
1195.0,3859.0,"B6_-1_2_1_Stitched[GFP 469,525]_026.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_026.tif",186
1134.0,3930.0,"B6_-1_2_1_Stitched[GFP 469,525]_027.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_027.tif",187
1075.0,4010.0,"B6_-1_2_1_Stitched[GFP 469,525]_028.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_028.tif",188
968.0,4005.0,"B6_-1_2_1_Stitched[GFP 469,525]_029.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_029.tif",189
836.0,3998.0,"B6_-1_2_1_Stitched[GFP 469,525]_030.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_030.tif",190
779.0,4182.0,"B6_-1_2_1_Stitched[GFP 469,525]_031.tif","B6_-1_3_1_Stitched[Texas Red 586,647]_031.tif",191
